ăng rơ nhả ừề em năm nay năm cuối này	ăng rơ nhỉ về em năm nay năm cuối này
ừ	ừ
à m	hả
à thế à mì cợ được được ai lại thứ biết đâu ông đừng có nói tôi lên tôi làm thật	à thế à được được được ai lại thế biết đâu ông đừng có nói tôi lên tôi làm thật
thôi đêng mà lên tôi làm thật lởà căng chuyện đấy chứ	tôi mà lên tôi làm thật là căng chuyện đấy chứ
ừ	ừ
ờ còn quả mít đó hả	ờ còn quả mít đó hả
ừ tối nay con hài có gọi điện không	ừ tối nay con hài có gọi điện không
chệ biết rồi ông tướng ông lại loa mặt người nào	chả biết rồi ông tướng ông lại loa mặt người nào
ừ chả biết được đợt hắn bảo hắn làm nam định chung với thằng vội định đi với hắn đi làm rồi thời gian cho cho đỡ buồn nhưng mà xa với cả là đợt đấy	ừ chả biết được đợt hắn bảo hắn làm nam định chung với thằng vội định đi với hắn đi làm rồi thời gian cho cho đỡ buồn nhưng mà xa với cả là đợt đấy
tôi mới về nghì này cũng nhiều việt nn cuối gầng chả đi đượg	tôi mới về nghỉ nhà cũng nhiều việc nên cuối cùng chả đi được
ừ thì hắn hắn cứ quay quay ở hà nội hắn đi với cậu hắn ra nam định làm cậu cũng nhận mấy công trình mà	ừ thì hắn hắn cứ quay quay ở hà nội hắn đi với cậu hắn ra nam định làm cậu cũng nhận mấy công trình mà
đã bảo về nhà đi làm chỗ mẹ chỗ nào cố định cho nó xong đi cho ổn đi hắn cứ lông ba ông baôg	đã bảo về nhà đi làm chỗ mẹ chỗ nào cố định cho nó xong đi cho ổn đi hắn cứ lông ba lông bông
ừ chứ sao rõa	ừ chứ sao nữa
luêni nà cũng hổ	thế này cũng khổ
thằng ấy bảo về nhà hắn đi làm với ông chả làm đi cũng được cũi kông buữ dắn làm ở hà trung cũng làm ở đây cũng làm bên	thằng ấy bảo về nhà hắn đi làm với ông chả làm đi cũng được cũng không đợt hắn làm ở hà trung cũng làm ở đây cũng làm bên
đi xây dựng cũng làm được một thời gian xong cãi nhau với ông giám đốc xong cũng thôi	đi xây dựng cũng làm được một thời gian xong cãi nhau với ông giám đốc xong cũng thôi
nó với tôi là	nó với tôi làm
cô thì tất nhiêncũng có những cái khùng những lúc khùng mình phải biết kiềm chế chứ có lúc phải kiềm chế chứ	khùng thì tất nhiên cũng có những cái khùng những lúc khùng mình phải biết kiềm chế chứ có lúc phải kiềm chế chứ
ừ	ừ
có điợu phải	có đều phải
phải rồi cái đấy nói chung khuyên hắn thì khuyên nhiều nhưng mà để để mà cho hắn được suôn sẻ chắc phải tự bản thân hắn thôi	phải rồi cái đấy nói chung khuyên hắn thì khuyên nhiều nhưng mà để để mà cho hắn được suôn sẻ chắc phải tự bản thân hắn thôi
ừ mình thì mình chả giúp được nhiều	ừ mình thì mình chả giúp được nhiều
ông à i ừ	ừ
ừ	ừ ừ
phòng kông làm có đông khôn khuông không phòng của ông làm có đông không	phòng ông làm có đông không phòng phòng phòng của ông làm có đông không
a lô	a lô
cũ hhằng ô m bao giời bao giờ cô được nghỉ hả được nghỉ giải lao hả	cô hằng hả bao giờ bao giờ cô được nghỉ hả được nghỉ giải lao hả
ừọc đâu mà học	học đâu mà học
không thì đâu có học đâu	không thì đâu có học đâu
nghe đang mở lên mà không có mạng gì hết tồii	nghe đang mở lên mà không có mạng gì hết đang
có mình nó chửi cho	có mình nó chửi cho
thứ i	chờ ai
đang định xuống kêu xong cái bác kia cái bác về ngồi coi phim mất nan đi xuống nrè dưới	đang định xuống kêu xong cái bác kia cái bác về ngồi coi phim mất định đi xuống nè dưới
chơi a	chơi mà dạ
m mn ừ hả	hả
còn đang	còn đang
dạ	dạ
trời như vậy có lấy đồ phơi không cô hồng	trời như vậy có lấy đồ phơi không cô hồng
trời như nầy có lấy đồ phơi không	trời như vầy có lấy đồ phơi không
h hả	hả
để chút nữ cháu xuốn cháu lấy phơi	để chút nữa cháu xuống cháu lấy phơi
nó nó bình thường nó không có nắng nó không có mưa	nó nó bình thường nó không có nắng nó không có mưa
có mà chết à thôi thôithôi	có mà chết à thôi thôi thôi
hả	hả
để xuống mà xem thử nếu mà nhìn trời đó	để xuống mà xem thử nếu mà nhìn trời đã
dễ quá	dễ quá
thỉ n	thấy ớn
nghe mà trợ	nghe mà sợ
chú không buết	cháu không biết
muũn xuống mà cũng có được đâu	muốn xuống mà cũng có được đâu
toàn là người lớn chứ ở đó mà xuống chi	toàn là người lớn chứ ở đó mà xuống chi
dạ	dạ
khôngg có hai người thôi	không có hai người thôi
tợ nhiên có người coi coi vậy đó	tự nhiên có người coi coi vậy đó
đây	đây
mi nói cái gì b	mi nói cái gì
cô hằng	cô hằng
kềbủ đó ơg mà ở trên đó bây giờ còn nhiều người làm không	ủa mà ở trên đó bây giờ còn nhiều người làm không
non maie kuông có có đạt năng suất cao	không có có đạt năng suất cao
không có coi không có làm chất lượng hả	không có coi không có làm chất lượng hả
hả	hả
mười hai giờ kém	mười hai giờ kém
nghe	nghe
chút nữa xuống bốc	chút nữa xuống bốc
ủa mà kông ở trên đó bây giờ	ủa mà ở trên đó bây giờ
cô hằng bây giờ trên đó có ồn không n ay hay nó nó yiên trên đó có ồn không	cô hằng bây giờ trên đó có ồn không hay hay nó nó yên trên đó có ồn không
hả bữn ừ	hả
thì kệ nó	thôi kệ nó
suác chừ cô	sách chừa cô
không	không
hả	hả
à	à
cái mái gì cô	cái máy gì cô
không	không
nhâ	nhớ
không	không
ngương vgờ	rướn về
kin	kinh
làm quản lý luôn đó	làm quản lý luôn đó
hả	hả
bạ	dạ
muộni thỏi gì	muốn hỏi gì
sâu	sao
cao cô	sao cô
hả	hả
cũng có cái kêu kêu kêu cái gì đó	cũng có cái kêu kêu kêu cái gì đó
ùùn lm	ồn lắm
nhèn gì lúc nào về cũng thấy cô giặt đồ chà cả buổi luôn	hèn gì lúc nào về cũng thấy cô giặt đồ chà cả buổi luôn
gh	nghe
từ từ để cho nó hết đã	từ từ để cho nó hết đã
lâu quá	lâu quá
lâu hắc quá	lâu lắc quá
a đây nè	ở đây nè
mệt	mệt
thấy ớ luôn m	thấy ớn luôn đó
hết chùi rồi hả	hết chùi rồi hả
đúng rồi	đúng rồi
lợ gì	sợ gì
chứ sao	chứ sao
không học bình thường	không học bình thường
như mấy bữa	như mấy bữa
an hả	an hả
trời ơi về làm gì đó	trời ơi về làm gì đó
ờ phim gì kể tao nghe coi	ờ phim gì kể tao nghe coi
rònh quá ha dạo này học hành sao rồi	rảnh quá ha dạo này học hành sao rồi
ba còn cái vụ diện kịch á có được giải không	ê còn cái vụ diễn kịch á có được giải không
thấy lên facebook cũng ghê lắm mà	thấy lên facebook cũng ghê lắm mà
nói da	ái da
hà	hà
của khoa mày đó hả	của khoa mày đó hả
đá đánh với đội nàoo	đánh đánh với đội nào
nhờ v đánh với khóa trên à	ghê vậy đánh với khóa trên à
ho c mày thôu bò th mà không thắng mới ạ	có mày trâu bò thế mà không thắng mới lạ
àả ờ thế hôm hôm qua hôm nay gì có đi lên chù ăn ké không vậy	ờ ờ thế hôm hôm qua hôm nay gì có đi lên chùa ăn ké không vậy
ê không có tao là không đi được m	ê không có tao là không đi được mà
không xe đâu mà đii so đâng gài đi	không x xe đâu mà đi xe đâu mà đi
ừ gần khỉ chùa títh ở đâu đâuá	ừ gần khỉ chùa tít ở đâu đâu á
ừ mười tám tháng sáu bắt đầu thi	ừ mười tám tháng sáu bắt đầu thi
ừ	ừ
chưa	chưa
chắc là không tôi cuối thán sáu mới thi xong mà	chắc là không ơi cuối tháng sáu mới thi xong mà
mày đi đùa hè xanh đó hả đa vậy tao cũng tính đi nhưng mà điều kiện ghê quá chắc không không được đi	mày đi mùa hè xanh á hả ghê vậy tao cũng tính đi nhưng mà điều kiện ghê quá chắc không không được đi
a đi mùa hè sây ở kon tum đó nhưng mà người ta kêu là phải có điều kiện rồi phỏng vấn rồi này nọ kiểm tra điều kiện xe có đi được không đó	ờ đi mùa hè xanh ở kon tum đó nhưng mà người ta kêu là phải có điều kiện rồi phỏng vấn rồi này nọ kiểm tra điều kiện xem có đi được không đó
ừ	ừ
ờ tao đi con tm đi một tháng lậi	ờ tao đi kon tum đi một tháng lận
làm gì có em chương trình là đi lên kun tum thôi	làm gì có em chương trình là đi lên kun tum thôi
ừ	ừ
ừ	ừ
có mày đi đâu	chứ mày đi đâu
ờ nhưng mà đi đâu	ờ nhưng mà đi đâu
ấy không biết đi đâu nữa nó đày cho mày đi mấy cái huyện chết mày	ấy không biết đi đâu nữa nó đày cho mày đi mấy cái huyện chết mày
ờ nếu mà tao đi là tao đi kon tum cơ	ờ nếu mà tao đi là tao đi kon tum cơ
ừ nó định ra là như thế lồ rồi	ừ nó định ra là như thế luôn rồi
dạo đnày học hành sao chán quá à	dạo này học hành sao chán quá à
hả	hả
à cà đi học không không vô chữ nào luôn á lên lớp toàn nói chuyện không à	tao đi học không không vô chữ nào luôn á lên lớp toàn nói chuyện không à
học học trít một hay triết hi	học học triết một hay triết hai
hả	hả
triết một hả triết một tao học xong rồi kiểm trẻ son rồi cọ lăn học chuết thai	triết một hả triết một tao học xong rồi kiểm tra xong rồi tao đang học triết hai
tổng được mấy tá sáu thì bải	tổng được mấy ta sáu thì phải
đủ đủ qua rồi	đủ đủ qua rồi
là sa à	là sao
gii tuện đội lên tay hả	ghê trình độ lên tay hả
ủó th vệ cé cả muột hảo mày	ơ thế vẽ vẽ cả ruột hả mày
ắ gớm vậy	ứ gớm vậy
húcm hổ sao lại đi vẽ	học học y sao lại đi vẽ
em thế đao tưựởc tượng sa này mày ra là thì mày sẽ như thế nào rồi đấy	eo ơi thế là tao tưởng tượng sau này mày ra làm thì mày sẽ như thế nào rồi đấy
giờ quá	ghê quá
vẽ xương mày vẽ cái hộp sọ ấy cái đầu lâu ấy	vẽ xương mày vẽ cái hộp sọ ấy cái đầu lâu ấy
ờ	ờ
ừhthế hôm bữa mấy đứa về có đi họp không	ơ thế hôm bữa mấy đứa về có đi họp không
sao vậy	sao vậy
ấy ngại quá	ấy ngại quá
ờ	ờ
lại tao cũng mới về mà	tại tao cũng mới về mà
soon còi tán h ại củng về mà đúng không	xoăn còi thằng hải cũng về mà đúng không
thành đâu về đâu nó nói	thành đâu về đâu nó nói
thằng mất dạy thế mà nó kêu là nóng k vi	thằng mất dạy thế mà nó kêu là nó không về
ờ ờ hôm bữa hôm bữa huyền thề á gọi à nhắn tin cho tao hỏi thăm sức khỏe gha	ờ ờ hôm bữa hôm bữa huyền thề á gọi à nhắn tin cho tao hỏi thăm sức khỏe ghê
ờ sao vậy đi khám sức khỏe hả	ờ sao vậy đi khám sức khỏe hả
thừ nhiên hôm bữa nhắn tin tao hỏi là có phải số của ông bà già không xong rồi nói hồi kêu là lâu lâu nhắn tin xem có còn nói chuyện được không	à tự nhiên hôm bữa nhắn tin tao hỏi là có phải số của ông bà già không xong rồi nói hồi kêu là lâu lâu nhắn tin xem có còn nói chuyện được không
hà	thế à
nó hỏi tao làm cái gì	nó hỏi tao làm cái gì
uần tở mà	chưa tởn mà
ờ	ờ trời ơi
trời ơi sao hai đứa mày không tò te tút tít đi	trời ơi sao hai đứa mày không tò te tút tít đi
không hai đứa thì đỡ phải bị dé xe	không hai đứa thì đỡ phải bị dắt xe
ôi tự dừng	ôi tự dưng
tự dưng nói vậy thèm thịt cu bi quá	tự dưng nói vậy thèm thịt cu bi quá
nhưng mà đát hơn củi lại nói chung là tao thấy ăn bánh tráng trổộn ở công ty vẫn ngon thơn	nhưng mà đắt hơn với lại nói chung là tao thấy ăn bánh tráng trộn ở công ty vẫn ngon hơn
sao đang ở ở đang đi ở ngoài	tao đang ở ở đang đi ở ngoài
ừ	ừ
nóo chuyển qua gò vấp rồi ở với ngọc ấy ngọc ngọc lớp đ đy	tao chuyển qua gò vấp rồi ở với ngọc ấy ngọc ngọc lớp b ấy
biết không ừ	biết không ừ
ờ có hai đứa à	ở có hai đứa à
thì xa hơng một ti nhưng mà dần chỗ ọ thể dục nên giờ cũng tiện ở trên lầu bốn đấy mày	thì xa hơn một tí nhưng mà gần chỗ học thể dục nên giờ cũng tiện ở trên lầu bốn đấy mày
ừ thoáng mgát	ừ thoáng mát mà tao kể mày chưa nhỉ tao tao tao ở cạnh phòng của lâm ngọc lớp g ấy
năng ngọc đó	lâm ngọc đó
ngọc ngọc nam ấy lâm ngọc pị đâ	ngọc ngọc nam ấy lâm ngọc pê đê ấy
ờ	ờ
kinh hỏ n ừ	kinh khủng luôn ừ
cạnh cạnh phòng nó	cạnh cạnh phòng nó
hồi đầu ăn ăn nấu ăn chung á nhưng mà sau bê bối quá cắt luôn ăn riêng	hồi đầu ăn ăn nấu ăn chung á nhưng mà sau bê bối quá cắt luôn ăn riêng
tất nhiên rồi đó đánh vgậy như con gái không thể chịu đựng được	tất nhiên rồi nó tính y như con gái không thể chịu đựng được
hả	hả
không phải ý là nó	không phải ý là nó
xa lm	xa lắm
noang mun chuyển chỗ đây	đang muốn chuyển chỗ đây
rồi ạ anh vất vả quá nhỉ	rồi ạ anh vất vả quá nhỉ
à rồi rồi	à rồi rồi
ừ nhưng mà à hôm trước sinh nhật anh đúng hôm mưa to đúng không em nhắn tin anh có nhận được không	ừ nhưng mà à hôm trước sinh nhật anh đúng hôm mưa to đúng không em nhắn tin anh có nhận được không
lếm cắế giế chôi được không	em nhắn tin có nhận được không
ày nhắn cin anh có nhận được không thế á	à em nhắn tin anh có nhận được không thế á
không chín không chín một lăm lăm lăm tám bao nhiêu đằng sau đấy đúng rồi chính xác mà	không chín không chín một lăm lăm lăm tám bao nhiêu đằng sau đấy đúng rồi chính xác mà
không biết cốn cui không ạ trời tin nhắn của mình không thèm thưa	không biết có vui không ạ trời tin nhắn của mình không thèm thưa
thế á mình nhắn tin lại không nhận được tiếc quá em không biết đến mãi tối	thế á mình nhắn tin lại không nhận được tiếc quá em không biết đến mãi tối
à thế à ở gần nhà ạ thế là mãi tối em mới nghe biết được anh thấyanh nhắn tin thế xong rồi em mới bảo thế để em nhắn tin chúc mừng thế là	à thế à ở gần nhà ạ thế là mãi tối em mới nghe biết được anh thấy anh nhắn tin thế xong rồi em mới bảo ơ thế để em nhắn tin chúc mừng thế là
thế mày hắn hẳng chấi chỗ lại chết rồi có gì không nhận được	thế mà nhắn chẳng thấy nhắn lại chết rồi có gì không nhận được
eu còn hớt thì còn đâu	eo còn hớt thì còn lâu
vậy là bước sang tuổi ba ba ba hai ba ba hả ôi đang còn trẻ lắm đang còn trẻ lắm	vậy là bước sang tuổi ba ba ba hai ba ba hả ôi đang còn trẻ lắm đang còn trẻ lắm
quui cong mà anh em cũng ae em anh em cũng anh trên em ấy sát em cũng cùng tuổiah	trẻ mà anh em cũng anh em anh em cũng anh trên em ấy sát em cũng cùng tuổi anh
vâng cũg sso tám mươi	vâng cũng vâng tám mươi
ừ đấy thì anh anh trai em anh thứ ba nhà em đấy cũng bằng tuổi anh cũng mới lấy vợ năm ngoái đấy bây giờ mới có một bé mới mới sinh được mấy tháng thôi	ừ đấy thì anh anh trai em anh thứ ba nhà em đấy cũng bằng tuổi anh cũng mới lấy vợ năm ngoái đấy bây giờ mới có một bé mới mới sinh được mấy tháng thôi
vâng cũng đấy	vâng cũng lấy
ừ nhưng mà bé lớn rồi	ừ nhưng mà bé lớn rồi
am chưa nhưng mà tại vì là em phải hơn một tháng nữa em mới chuyển mà với cả bây giờ gọi thì thì người ta lại chửi cho bảo mày một tháng nữa mày mới chuyển mày hỏi sớm làm gì	em chưa nhưng mà tại vì là em phải hơn một tháng nữa em mới chuyển mà với cả bây giờ gọi thì thì người ta lại chửi cho bảo mày một tháng nữa mày mới chuyển mày hỏi sớm làm gì
vâng tại vì em cũng ở bên kia cho hết tiền nhà đã chứ vâng	vâng tại vì em cũng ở bên kia cho hết tiền nhà đã chứ vâng
đâu giờ em mà sốt sắng thế thôi đang nghĩ đến cảnh ở một mình nên là sốt sắng trời ơi một tháng nữa	đâu giờ em mà sốt sắng thế thôi đang nghĩ đến cảnh ở một mình nên là sốt sắng trời ơi một tháng nữa
thôi chết thôi chết rồi anh em bây giờ đã đến hoàng quốc việt rồi không biết là nếu như mà ấy thì	thôi chết thôi chết rồi anh em bây giờ đã đến hoàng quốc việt rồi không biết là nếu như mà ấy thì
vâng thế không sao đâu nhờ cũng vẫn ấy mà	vâng thế không sao đâu nhờ cũng vẫn ấy mà
từ nhà anh ở khu đình thôn thì từ chỗ đấy vào có xa không ạ	ừ nhà anh ở khu đình thôn thì từ chỗ đấy vào có xa không ạ
a lô nghỉ ti không	a lô nghe thấy không
bâ nữi hông ay ày	nói chuyện gì nhờ chuyện gì nhờ hôm hôm nay mấy giờ bay hôm nay mấy giờ bay đi luôn từ hôm nay à
sồng rứrồà	tám giờ à
đi từ từ công ty mìnhcò i	đi từ từ công ty mình cơ á
h	à
tàm giờ	tám giờ
bây bấ hai tín mưêi mời giờ mo đấn nái	ờ bay mất hai tiếng mười mười giờ vào đến nơi
thông chó kic ghì cần nửa tiếng thôi	không có việc gì cần nửa tiếng thôi
đi mình đi mộ mình hnà nư mộn m	đi mình đi một mình à đi một mình à
đag	ờ
cóo từng là mấy mình à vào trong kia mới có thêm mình nữa	ừ tưởng là mấy mình à vào trong kia mới có thêm mình nữa
ờ ờ	ờ
khôngơng óm hô làm nối hôm nay à hô nay là thứ mấy nhỉ	không ơ hôm làm nốt hôm nay à hôm nay là thứ mấy nhỉ
làm mốt ngày ôm nai àờ t t nhặ vê tưởng vẫn là ngày mai vẫn là đi làm	làm nốt ngày hôm nay à ờ nhỉ quên tưởng vẫn là ngày mai vẫn là đi làm
à mai có vi mai có việc vẫn phải ở lại ny kia mới về	à mai có việc mai có việc vẫn phải ở lại ngày kia mới về
m mi muột mù muùn một mới ra	mù mùng một mùng mùng một mới ra
muùng một mùng một này làm sao đi làm luôn được mùng hai mới phải đi làm	mùng một à mùng một này làm sao đi làm luôn được mùng hai mới phải đi làm
à cthứ từ t côm lấp nghĩ là từ sân bay xong đi vào công ty làm thêm ruôn	à cứ từ từ thế là nghĩa là từ sân bay xong đi vào công ty làm thêm luôn
ôi à	ôi dà
srướng nhờ	sướng nhờ
ờ ờ chiều mai nếu mà sớm thì chiều mai chều tối mai	chắc ờ chiều mai nếu mà sớm thì chiều mai chiều tối mai
cón hi vọng sớm	có hi vọng sớm
nghe rõ không em nghe rõ em nghe được không	nghe rõ không em nghe rõ em nghe được không
à ế	à
ôi tụg	ôi nhưng
ba mươi tháng tư ba mươi tháng tư rồi đi	ba mươi tháng tư ba mươi tháng tư rồi đi
nh nó ở dưới này mà bây giờ ở dưới này rồi	nó ở dưới này mà bây giờ ở dưới này rồi
ờ ờ ở dưới nay rồi	à à à nó ở dưới này rồi
ừ anh chon nó đi học ởi đấy	ừ anh cho nó đi học ở đây
không nó lấy chồng rồi	không nó lấy chồng rồi
ừ vừa lấy chồng xong	ừ vừa lấy chồng xong ừ
ừ đúng rồi trớc là là là đi làm cùng nó thì đi luôn bây giờ thì tự phải đi rồi	ừ đúng rồi trước là là là đi làm cùng nó thì đi luôn bây giờ thì tự phải đi rồi
gêngì	gì
à à à tìm được nhà chưa	à à à tìm được nhà chưa
hai thái thởi à	hai tháng nữa à
à ờ thế thì hai thằng nữa thì mới lo chứ bây giờ tìm bây giờ thìn cũn để làm gì	à ờ thế thì hai thằng nữa thì mới lo chứ bây giờ tìm bây giờ thì cũng để làm gì
ừ định tìm một cái nhà như thế ào	ừ định tìm một cái nhà như thế nào
năm bé có nhiều đồ không	bé bé có nhiều đồ không
thế định ở thế ở một mìnhày mấy mìh	thế định ở thế ở một mình hay mấy mình
hồi hỏi để nhỡ đâu anh biết chỗ nào đấy anh mai phục thế làở một mình hưng thỉnh thoảng có mấy mình thôi	hỏi hỏi để nhỡ đâu anh biết chỗ nào đấy anh mai phục thế là ở một mình nhưng thỉnh thoảng có mấy mình thôi
ừ	quên
à hếả thấ là đợt này đi đợt này đi vào trong min nam để lôi mình ở trong kia ra chứ gì	à thế à thế là đợt này đi đợt này đi vào trong miền nam để lôi mình ở trong kia ra chứ gì
à không à thế là nghĩa là có trong đấy	à không à thế là nghĩa là có trong đấy
hỏi thế là biết rồi không ạ thì có nghĩa là không có ý định lôi ra nê chỉ vào thăm thôii	hỏi thế là biết rồi không ạ thì có nghĩa là không có ý định lôi ra nên chỉ vào thăm thôi
thế không hẳn mà vào thăm à lợn lậy ci ah	thế không hẳn mà vào thăm à lên kế hoạch
ừ ừ đấy là lí do phụ thôi còn lí ro chính là vào thăm	ừ ừ đấy là lí do phụ thôi còn lí do chính là vào thăm
đhút ra là hóa ra là mình cũng toán đúng có người yêu trong liền nam	hóa ra là hóa ra là mình cũng đoán đúng có người yêu trong miền nam
hóa ra cũng đoán đúng có người yêu trong miền ram	hóa ra cũng đoán đúng có người yêu trong miền nam
ang đáng m	anh đoán mà
hả là định vào trong đây tìn việc vậy chui vo trong đấy	hay là định vào trong đây tìm việc vậy chui vào trong đấy
à	à
nghưg m thí giờ trong đấy cũng thích mà	nhưng mà tí giờ ở trong đấy cũng thích mà
m mà ă nóng lắm à nhớ mà nóng ở trong đấy thì nóng nở trong đấy nó có	ừ mà nóng lắm à nhưng mà nóng ở trong đấy thì nóng ở trong đấy nó có
a lô ủa ừ nghe nghe đang nghe	a lô ủa ừ nghe nghe đang nghe
khỏe khỏe	khỏe khỏe
khỏe khỏe	khỏe khỏe
ờ	ờ mợ này kỳ quá đi nhưng mà không cho hồng theo gì hết
ờ ủa nói nói triết không có thai m chó tiít không có thay cổi được hả	ờ ủa nói nói triết không có thay nói triết không có thay đổi được hả
đổi xe ở được không	đổi xe được không
trời ơi thì bữa hồng đã nói rồi mà c ghí còn h ừ rồngđi đểi con đi ọc	trời ơi thì bữa hồng đã nói rồi mà thôi hồng đi đi con đi học
ừ	ừ
cai đâu đi đâu	ủa đâu đi đâu
sát thằng lại c phê ở lên hoàn lõm	sát thằng new world cà phê ở bên hoàng long
tắnm đới viện công viên	bên đối diện công viên
hả	hả
ờ vậy vậy hả sao giờ đi ra chưa	ờ vậy vậy hả sao giờ đi ra chưa
sao	sao
ờ	ờ
sộnm cân hm hhả	giảm cân đó hả
ai gì m	thấy thèm
ở chùa minh rức đó a	ở chùa minh đức đó
đưa rồi đưa rồi	đưa rồi đưa rồi
đa bộ giaán nón tối cửa chủ	đang đang đứng trước cửa chờ
gậy nha u a hồi chạ cồn ty	vậy nha tính lát hồi chạy qua công ty nè
ỉm chạy cua không ty	định chạy qua công ty
đưa mấy cái hóa đơn đi nha nhớ đưa tổ cho ờ	đưa mấy cái hóa đơn đi nha nhớ đưa sổ cho mấy đứa
muời á	quận mười á
ừ	ừ
ờ	ờ
tao v va thằả	tao và thằng em
bậy hả dượn	vậy hả à
ừ sao cũng được	ừ sao cũng được
ừ được cái cái đó thì được cái vụ mà cái vụ mà tánh mấy người ăn ổn à hoồng hái ắá b	ừ được cái cái đó thì được cái vụ mà cái vụ mà tránh mấy người ăn uống à hồng khoái lắm á
ga ơ	ờ
ờ cuá ci	ờ
ừ chắc ra mồ ay cạng sá mày cu á	ừ chắc ra được á chị quán này vui á
à cối năm nai ngày làm răm đ	à cuối năm nay mày làm ăn sao
ờ nghe hỏi nè	ờ nghe hỏi nè
cạno c chân mấi ồu	cạnh tranh với hồng
hậy quầng vọng là được hy vọng là được	hy vọng là được hy vọng là được
thấy không à cạnh tranh với hồng không có vui đâu cạnh tranh với chị ngà naế ì thàó ụt	thấy không à cạnh tranh với hồng không có vui đâu á cạnh tranh với chị càng tốt
vậy đó ả	vậy đó hả
hủy đóa hả	thủy đó hả
ừ ờ	thiệt là kinh
là kinh doanh cái vụ này nữa đó hả	là kinh doanh cái vụ này nữa đó hả
chúp ch nạn bè đẹt hảikhông	giúp cho bạn bè đẹp phải không
chủi h không ủủi ncái rồi li nè	có không ơi cái nè
ối hồng cũng có nghe nói vềa nó m bảnh pảngkcó nghe nói và	ôi hồng cũng có nghe nói về nó đó hồng cũng có nghe nói về nó
nai	nào
ahó mày mấy giờ màanh đi đón	vậy hả mấy giờ mà anh đi đón
ba rưỡi à	ba rưỡi à
o k vậy là quá tốt rồi rồi để hồng chạy vô công ty cái rồi cái chói hhồng chại r	o k vậy là quá tốt rồi rồi để hồng chạy vô công ty cái rồi cái cái hồng chạy ra
à hồng cũg nghe nói thôi chng mà không biết là	o k ừ cái đó cũng được á mà hồng cũng nghe nói thôi nhưng mà không biết là
hao	anh
à đă g ơ vậy	à ồ ghê vậy
charge đến mười kí lô luôn đó hả	charge đến mười kí lô luôn đó hả
mờ căm à	mờ căm à
sao hồng thấy hồng cũng ng người trời nói á là chứg cử ttì lắm á	sao hồng thấy hồng cũng nghe người ta nói á là là cũng kiên trì lắm á
mà kiên trì lắm á bảoà	mà kiên trì lắm á thảo ơi
cóng e nghe ra ri	hả ừ đúng rồi nghe nghe nghe rồi
khổng nược ăn cơm trời ôi thảy không có cơm chịu sợ đượ	không được ăn cơm trời ơi thảo mà không có cơm thảo chịu sao được
ừ gì à sao sao	tên gì à sao sao
ú quôn lé rồi lày	ú nói gì hả
ô	ô
ừ chê chậi ta ừìtời i	ừ ghê vậy ta trời ơi
qađi	qua đi
ời	ờ
ờ ờ đúng rồi ờ valentine á đúng hơn rồi valentin á chứ những người những người thương rồng đi tìm râu	ờ ờ đúng rồi ờ valentine á đúng hơn rồi valentine á chứ những người những người thương rồng đi tìm rau
nghững người thân độc đi tìm đâu hồg à nng	những người thân độc đi tìm đâu hả nhưng
áng chuyhện á hả	hả chuyện á hả
được rồi được được được mà được được được được thôi chưa chấp nhận chưa chấp nhận được thôi	được rồi được được được mà được được được được thôi chưa chấp nhận chưa chấp nhận được thôi
ờ	ờ
thì bữa mình đi mình có đi coi rồi đó thấy được chưng mà hòng thấy đó các các cóc tia tề nh cái cách chia tiền hồng thấy nó sao đâu đó hả	thì bữa mình đi mình có đi coi rồi đó thấy được nhưng mà hồng thấy cách mà cái cách chia tiền hình như cái cách chia tiền hồng thấy nó sao đâu đó hả
không cái đó là của cái mình đã mua mình đá nghe nó nhói rồi đ	không cái đó là của cái mình đã mua mình đã nghe nó nói rồi đó phải bỏ ra mấy chục ngàn để mua cái bộ sản phẩm đó xong rồi mua bao nhiêu sản phẩm đó rồi
tháng là bỏ đúi rồi mỗi tháng đại chia tiến quên ồng gvâ mìh bởi kiỳện gàm mà chị ữó	tháng là bỏ túi rồi mỗi tháng lại chia tiền huê hồng cho mình mà tiền ở đâu mà chia dữ vậy
hao kôg ổ coi lạy coi hình như nó có nó có quá cáng không	thảo thảo coi lại thảo coi hình như nó có nó có quá đáng không
ờ cũng chưa thấy hiệu quả gì hết đâu tính ổng ổng keo ổng bủn xỉn là xỉo	ờ cũng chưa thấy hiệu quả gì hết đâu tính ổng ổng keo ổng bủn xỉn là xỉn á
ừa sao chơi vậy chứ vẫn phải hỏi anh tuấn thử co coi ảnh có hiệu quả thì ảnh mới đeo thường xuyn chứ	nói chơi vậy chứ vẫn phải hỏi anh tuấn thử coi coi ảnh có hiệu quả thì ảnh mới đeo thường xuyên chứ
n ni	à
a lô	a lô
đày đan làm gì vậy	mày đang làm gì vậy
ừ lên đây đá banh	ừ lên đây đá banh
lân đâi đâ anh chơi	lên đây đá banh chơi
chịy lên ại đi	chạy lên đại đi
đan căng thẳng trên này nè ba đang cng thẳng thrên này chạy lên đi	đang căng thẳng trên này nè ba đang căng thẳng trên này chạy lên đi
khiu gì phim gì	phim gì phim gì
ngồi kì kênh gì kênh gì mở tao coi coi	ngồi kì kênh gì kênh gì mở tao coi coi
bú ctừty v mấy giờ mà ngồi rà mày quởn không	s c t v mấy giờ mà ngồi rà mày quởn không
ừ mai đá banh không ờ	ừ mai đá banh không ừ
